date,close,state_used,base_position,position,asset_return,gross_return,turnover,cost,net_return,equity,drawdown,risk_action
2019-03-11,5876.342,趋势上行|波动偏高|价格偏强,1.0,0.6695924971161775,0.04314034283201473,0.028886449883336735,0.1838356638199654,9.191783190998271e-05,0.028794532051426753,1.198336796471673,-0.0076907005972648435,正常
2019-03-12,6006.1778,趋势上行|波动偏高|价格偏强,1.0,0.6397168750006689,0.022094663653000612,0.014134329186288415,0.02987562211550865,1.4937811057754324e-05,0.014119391375230661,1.2152565827003965,0.0,正常
2019-03-13,5866.6333,趋势上行|波动偏高|价格偏强,1.0,0.6361534452052946,-0.02323349468608804,-0.014780067688713813,0.0035634297953742733,1.7817148976871366e-06,-0.0147818494036115,1.1972928429081717,-0.014781849403611491,正常
2019-03-14,5688.9504,趋势上行|波动偏高|价格偏强,1.0,0.5935713637990676,-0.03028703021202994,-0.017977513828378176,0.04258208140622699,2.1291040703113494e-05,-0.01799880486908129,1.17574300265752,-0.03251459864967299,正常
2019-03-15,5777.1086,趋势上行|波动偏高|价格中性,0.75,0.41113967706187643,0.015496391039021784,0.006371181207407972,0.18243168673719118,9.121584336859558e-05,0.006279965364039376,1.1831266279912207,-0.02643882383897933,正常
2019-03-18,5916.3436,趋势上行|波动偏高|价格偏强,1.0,0.5502318322986455,0.024101156762052378,0.01326122364570097,0.13909215523676904,6.954607761838451e-05,0.013191677568082585,1.1987340529898936,-0.013595918710260002,正常
2019-03-19,5941.9085,趋势上行|波动偏高|价格偏强,1.0,0.5624943398672291,0.004321064111286521,0.0024305741048020867,0.012262507568583603,6.131253784291801e-06,0.002424442851017795,1.2016403151949366,-0.01120443838716223,正常
2019-03-20,5926.1695,趋势上行|波动偏高|价格偏强,1.0,0.5625213478509564,-0.0026488122460989194,-0.0014900134348796834,2.7007983727345142e-05,1.350399186367257e-08,-0.0014900269388715471,1.199849838754462,-0.012677770411001932,正常
2019-03-21,5990.6386,趋势上行|波动偏高|价格偏强,1.0,0.5606698415698276,0.010878713475880097,0.006099366561005242,0.0018515062811288452,9.257531405644226e-07,0.006098440807864678,1.207167051974432,-0.006656644235564557,正常
2019-03-22,6014.5459,趋势上行|波动偏高|价格偏强,1.0,0.5655749060601869,0.003990776542587504,0.0022570830681811252,0.004905064490359323,2.452532245179662e-06,0.0022546305359359455,1.2098887676717893,-0.004417021972988988,正常
2019-03-25,5961.4351,趋势上行|波动偏高|价格偏强,1.0,0.569687299336762,-0.00883039233269467,-0.0050305623600968765,0.004112393276575088,2.056196638287544e-06,-0.005032618556735164,1.2037998590080188,-0.009427411342977421,正常
2019-03-26,5788.3599,趋势上行|波动偏高|价格偏强,1.0,0.6276824132238261,-0.02903247239913742,-0.0182231723373447,0.05799511388706413,2.8997556943532065e-05,-0.018252169894288232,1.1818278994626843,-0.027507510523770207,正常
2019-03-27,5826.527,趋势上行|波动偏高|价格中性,0.75,0.44107495915602113,0.006593767605915346,0.0029083457774634063,0.186607454067805,9.33037270339025e-05,0.0028150420504295037,1.1851547946960426,-0.02476990327216777,正常
2019-03-28,5747.8634,趋势上行|波动偏高|价格中性,0.75,0.4422101159184065,-0.013500941469935634,-0.005970252892427858,0.0011351567623853476,5.675783811926737e-07,-0.0059708204708090505,1.1780784481867939,-0.030592827097459474,正常
2019-03-29,5911.2119,趋势上行|波动偏高|价格中性,0.75,0.43474670894110706,0.028418994786828078,0.012355064454987985,0.007463406977299414,3.731703488649707e-06,0.012351332751499336,1.1926292871077189,-0.018619356533249976,正常
2019-04-01,6137.7333,趋势上行|波动偏高|价格中性,0.75,0.4224995289844246,0.038320636078026604,0.01619045069334979,0.012247179956682452,6.123589978341226e-06,0.01618432710337145,1.211931189603331,-0.002736371186466857,正常
2019-04-02,6174.9422,趋势上行|波动偏高|价格偏强,1.0,0.5423117872696006,0.0060623194559463744,0.003287667299153551,0.119812258285176,5.990612914258799e-05,0.003227761170010963,1.2158430140378576,0.0,正常
2019-04-03,6237.016,趋势上行|波动偏高|价格偏强,1.0,0.5598944806248912,0.01005253134191264,0.0056283568146456185,0.017582693355290613,8.791346677645307e-06,0.005619565467967973,1.222675523454015,0.0,正常
2019-04-04,6260.0695,趋势上行|波动偏高|价格偏强,1.0,0.5673082568415612,0.003696238714154365,0.0020969067417972065,0.007413776216669943,3.7068881083349716e-06,0.0020931998536888713,1.2252348276808178,0.0,正常
